AKT2,FGF7,0.99995296
NAIP,ENDOG,0.999952974
MAP2K4,ENDOG,0.99995299
FGF8,CAPNS1,0.999953003
ACVR2A,CDC2,0.99995317
CHUK,CDK5,0.999953173
BAX,EGF,0.999953226
PRPF4B,SGK1,0.999953231
FGF12,IL10,0.999953239
FGF23,IL12A,0.999953274
MAP2K3,CASP7,0.999953294
TP53,HRAS,0.999953374
MAP3K5,MAPK3,0.999953421
IL1A,IL3,0.999953439
DMPK,TGFA,0.999953484
TP53,MAPK6,0.999953511
IL3,HRAS,0.999953513
MAPK1,FGF22,0.999953523
DMPK,DIABLO,0.999953538
DAPK1,DFFB,0.999953558
FGF2,KRAS,0.999953562
NAIP,PAK1,0.999953585
FGF18,IL12A,0.999953594
TP53,IL5,0.999953597
PDGFA,DFFA,0.99995361
GRK4,PARP1,0.999953616
IKBKG,MAP2K6,0.999953617
CSNK1D,NGF,0.99995364
TGFB1,IFNG,0.999953644
FGF12,FGF13,0.999953658
NAIP,FGF21,0.999953687
DMPK,FGF5,0.999953728
MAP4K4,FGF22,0.999953837
PKN1,FGF21,0.999953839
RELB,CAPN2,0.99995385
IRAK1,PLCG1,0.99995389
MAPK1,IL12A,0.999953907
IKBKE,ACVR2A,0.999953933
NAIP,FGF6,0.999953966
PRKCQ,PLCG1,0.999953985
NGF,NRAS,0.99995401
PRKAA1,CAPN2,0.999954014
MAP3K6,RRAS2,0.999954024
HIPK1,IL5,0.999954065
NFKB1,DFFA,0.999954138
MAP2K4,PRKCQ,0.999954152
PLCG1,DFFB,0.999954159
PIM1,IL1A,0.999954224
PAK1,FGF12,0.999954248
CASP3,APAF1,0.999954254
NAIP,FGF17,0.999954268
FGF3,IL2,0.999954277
PAK2,IL11,0.999954304
FGF18,IL7,0.999954347
GRK4,PRKCH,0.999954396
MAPK3,APAF1,0.999954402
FGF8,CYCS,0.999954434
PAK1,FGF21,0.999954449
MAPK8,PAK1,0.99995453
PDGFB,IL4,0.999954559
TTK,FGF21,0.99995459
MAP3K6,CAPNS1,0.999954611
CSNK1A1,CAPN11,0.999954614
MAPK1,FGF9,0.999954622
MAP2K7,MAPK7,0.999954647
SGK1,FGF17,0.99995472
IKBKG,BAK1,0.99995474
MAP3K8,FGF17,0.999954772
CASP9,GAS2,0.999954785
IKBKG,PLCG2,0.999954809
MAP4K4,CAPN2,0.99995482
IKBKG,CDK5,0.999954823
CSNK1D,CAPN6,0.999954849
DYRK1A,FGF14,0.999954865
CAPN1,CAPN7,0.999954894
BIRC3,PLCG1,0.999954896
IL2,BAD,0.999954907
FGF1,AIFM1,0.999954953
IL10,SPTAN1,0.999954965
DYRK1A,RPS6KA1,0.999954966
IL4,CASP6,0.999954987
BIRC2,PAK1,0.999954989
MAPK9,CAPN2,0.999954994
PAK1,TGFB1,0.999955007
EIF2AK2,CAPN9,0.999955139
MAP3K9,IL12A,0.999955193
PRKCD,IL4,0.999955207
NFKB1,IL12B,0.999955213
MAP3K9,FGF6,0.999955284
MAP2K7,CSNK1D,0.999955386
NFKB2,FGF23,0.999955386
NEK2,PLCG1,0.999955388
BAX,BCL2,0.999955421
RRAS2,ACIN1,0.999955436
PIM1,IL2,0.999955463
TP53,ENDOG,0.999955507
TP53,IL10,0.999955508
IL7,MRAS,0.999955512
IKBKE,BRAF,0.999955513
XIAP,FGF6,0.99995554
MAPK7,PRKAA2,0.999955549
MAP4K4,NEK2,0.999955554
MAPK6,IL6,0.999955558
PAK2,IL12A,0.999955568
FGF22,CAPN10,0.999955589
IL9,CASP7,0.999955623
MAP2K7,FGF7,0.999955627
MAP2K2,PAK2,0.999955656
TGFB1,AIFM1,0.999955663
BIRC2,CAPN3,0.999955685
EGF,GAS2,0.999955709
PIM1,FGF2,0.999955721
MAPK1,PRKCA,0.999955758
MAP2K7,AIFM1,0.999955766
EIF2AK2,PRPF4B,0.999955766
ARAF,MAP3K9,0.999955777
DAPK1,FGF23,0.999955804
CDK5,IL10,0.999955815
IFNG,CASP3,0.999955864
REL,DIABLO,0.999955887
PLCG1,CAPN3,0.999955894
IKBKE,IKBKG,0.999955918
MAP2K6,PRPF4B,0.999955932
ACVR2A,RRAS,0.999955983
NFKB2,IL4,0.99995599
AKT2,MAPK7,0.999956016
XIAP,IFNB1,0.999956019
MAP3K14,DFFA,0.999956083
FGF7,ENDOG,0.999956088
NFKB1,CASP6,0.999956177
CASP6,ACIN1,0.999956205
MAP2K1,FGF2,0.99995621
PAK1,IL9,0.999956231
KRAS,DFFB,0.999956243
IKBKB,IL2,0.999956252
NRAS,RAF1,0.999956258
IL11,DIABLO,0.999956269
MAP2K4,EGF,0.999956273
DIABLO,CAPN7,0.999956321
CSNK1A1,MAP3K8,0.999956336
PRKCD,ROCK1,0.999956413
BCL2,FGF14,0.999956418
RELB,MAP2K6,0.999956441
PAK2,CAPN11,0.999956484
FGF13,PLCG2,0.999956488
PRKX,IL9,0.999956489
CDK7,CASP7,0.999956491
ACVR2A,DFFA,0.99995651
ACVR2A,DMPK,0.999956545
LIMK1,ENDOG,0.99995657
CDK7,PRKCD,0.99995658
NFKB1,CASP3,0.999956583
BRAF,PIM1,0.999956591
NAIP,IL12B,0.999956601
MAP2K1,FGF5,0.999956632
IL2,SPTAN1,0.999956634
MAP2K7,CASP6,0.999956642
FGF6,IL12A,0.999956643
FGF6,FGF13,0.999956662
IKBKB,PRPF4B,0.999956665
GRK5,APAF1,0.999956676
PAK1,IL12A,0.999956687
MAP3K5,MAPK7,0.9999567
PIM1,TTK,0.999956713
RELA,ENDOG,0.999956716
IGF1,HRAS,0.999956761
MAP2K7,MAP2K6,0.999956795
BAX,ENDOG,0.9999568
FGF8,CAPN3,0.999956847
MAP3K14,RAF1,0.999956849
RELB,MAP3K6,0.999956899
RAF1,ACIN1,0.999956914
HIPK1,ROCK1,0.999956915
MAPK7,LMNA,0.999956942
MAP4K4,CASP3,0.999956945
BRAF,PARP1,0.999956951
FGF1,CAPN3,0.999956963
ENDOG,CASP9,0.999956974
EIF2AK2,PLK1,0.999956997
FGF8,FGF14,0.999957048
DAPK1,IL4,0.999957062
MAP4K4,CDC2,0.999957086
CASP3,CASP9,0.999957097
IKBKB,IL5,0.999957168
RELB,CDK4,0.99995718
GRK5,IGF2,0.999957201
HIPK1,CAPN6,0.999957208
GRK4,CAPN1,0.999957256
PAK7,ACIN1,0.999957321
RAF1,CYCS,0.999957507
CDK4,PRKCD,0.999957555
NFKB2,CDK6,0.999957587
XIAP,MAP2K6,0.9999576
GRK4,CASP9,0.999957626
EGF,IL1B,0.999957642
FGF9,ROCK1,0.99995765
NGF,IL12B,0.999957652
BAX,LMNA,0.999957684
FGF14,BAD,0.999957696
IL7,CAPN9,0.999957769
RAF1,BAD,0.999957832
PAK2,CAPN5,0.999957869
RELB,CASP3,0.999957881
TGFA,IL12A,0.999957895
FGF2,MRAS,0.999957918
IL9,PARP1,0.999957946
BIRC3,MAPK3,0.999957956
TP53,HIPK1,0.999957962
PRKAA1,RRAS,0.999957966
MAP2K3,MAP2K6,0.999958042
CSNK1D,BAD,0.999958059
CDK6,CASP6,0.999958089
MAP2K4,CDK5,0.999958092
BIRC2,AIFM1,0.999958097
MAP2K7,CAPN2,0.999958102
APAF1,DFFB,0.999958167
AIFM1,CAPN9,0.999958217
CASP3,CAPN2,0.99995823
CDC2,FGF5,0.999958238
GRK5,CAPN11,0.99995827
MAP2K6,ROCK1,0.999958299
MAPK6,TGFB1,0.999958314
FGF21,ENDOG,0.999958346
PRKCH,FGF5,0.99995838
IL12B,DFFA,0.999958404
PLK1,IGF1,0.999958429
PLK1,FGF5,0.999958444
BRAF,IL12A,0.999958446
DMPK,PIM1,0.999958467
LIMK1,FGF21,0.999958479
CDK2,FGF16,0.99995853
RELB,MAP3K9,0.999958536
ACVR2A,PLCG1,0.999958622
FGF22,IFNB1,0.99995864
BIRC2,BAD,0.999958711
IKBKG,PRPF4B,0.999958735
MAPK8,PARP1,0.999958763
NAIP,PDGFB,0.999958782
IKBKG,DAPK1,0.999958794
MAP3K6,FGF14,0.999958832
CSNK1D,IL1B,0.99995886
BRAF,IRAK1,0.999958877
MAP2K7,CAPN1,0.99995888
IRAK1,MAK,0.999958884
MAP2K4,FGF9,0.999958897
IFNA1,DFFA,0.999958906
IFNB1,CAPNS1,0.999958911
PRKX,FGF7,0.99995892
ARAF,PRKCH,0.999958934
MAP3K14,IKBKE,0.999958977
FGF16,IL7,0.999959003
IKBKB,XIAP,0.999959036
IFNB1,RRAS,0.999959046
IKBKB,CAPN10,0.999959046
NFKB2,CAPN3,0.999959047
CDK5,PRKCA,0.999959153
CAPN2,CAPN7,0.999959189
PRKCD,FGF5,0.999959203
TGFA,RAF1,0.999959215
CHUK,MAP2K3,0.999959238
BCL2,MAP2K6,0.999959279
MAP2K7,PAK1,0.999959281
PIM1,TGFA,0.999959283
IFNA1,CAPNS1,0.999959292
CHUK,BAX,0.999959357
IKBKE,IL9,0.999959369
MAPK3,BAK1,0.99995937
IKBKG,MAPK9,0.999959439
AKT2,DIABLO,0.999959451
IKBKB,CSNK1D,0.999959473
LIMK2,PRKCQ,0.99995948
FGF7,DFFB,0.999959514
MAP2K7,DFFB,0.99995954
NGF,IL9,0.999959561
LIMK1,CASP9,0.999959599
IL1A,IFNB1,0.999959616
IL1A,DIABLO,0.999959618
CDK2,FGF12,0.99995962
FGF9,PRKCA,0.999959627
EGF,IL3,0.999959631
MAP2K2,RRAS2,0.999959659
SGK1,CAPN7,0.999959691
NFKB2,PRKCH,0.999959699
SGK1,IL4,0.999959701
NFKB2,CYCS,0.999959716
MAPK6,PAK7,0.999959782
MAP2K7,SGK1,0.999959818
HIPK1,MAP3K9,0.999959842
PRKAA2,LMNA,0.999959844
IL9,CASP6,0.999959859
IRAK1,FGF17,0.999959954
BCL2,IL6,0.999959991
MAP2K1,CAPN3,0.999960042
BCL2,FGF6,0.999960046
MAP2K1,TGFA,0.999960069
FGF12,PLCG1,0.999960072
MAP3K14,MAP2K2,0.999960077
KRAS,CYCS,0.999960079
IFNA1,ROCK1,0.999960119
ARAF,PLK1,0.999960164
IKBKE,MAPK9,0.999960166
FGF12,DIABLO,0.99996017
EIF2AK2,PRKAA2,0.999960187
MAP4K4,DFFB,0.999960261
PIM1,FGF8,0.999960292
FGF1,CASP3,0.9999603
ACVR2A,CSNK1A1,0.999960306
GRK5,FGF3,0.999960337
DAPK1,FGF20,0.999960406
FGF5,IL11,0.99996043
RELA,IL13,0.999960434
EIF2AK2,BAK1,0.999960449
CDK7,FGF20,0.999960476
PRKAA2,CAPN1,0.999960491
FGF5,TGFB1,0.999960535
MAPK3,IGF1,0.999960555
NFKB1,LIMK1,0.999960559
PDGFB,FGF21,0.999960568
RELB,EIF2AK2,0.999960569
FGF20,IFNA1,0.999960611
MAP3K9,IL5,0.999960664
CDK6,CAPN3,0.999960674
FGF14,DFFB,0.999960694
DAPK1,IL5,0.999960695
FGF14,IGF1,0.9999607
GRK4,CAPNS1,0.999960721
MAP2K3,PRKCE,0.999960889
IKBKG,FGF7,0.99996089
BCL2,BCL2L1,0.999960893
NAIP,PRKCH,0.999960958
FGF2,IL11,0.999960962
CSNK1D,IGF1,0.999960983
PKN1,LMNA,0.999961007
PRKAA1,CAPN1,0.999961023
IGF2,SPTAN1,0.999961106
PDGFB,CAPN10,0.99996116
ARAF,PRKCD,0.999961284
TP53,IL7,0.999961307
CSNK1D,IFNA1,0.99996132
RELB,FGF20,0.999961347
CDK7,IFNA1,0.999961349
MAP3K5,CSNK1D,0.99996137
PDGFB,NGF,0.999961392
MAK,DIABLO,0.999961439
CDK5,IL9,0.999961451
XIAP,CAPN6,0.999961475
XIAP,ENDOG,0.99996149
DMPK,FGF2,0.999961525
NFKB2,FGF18,0.999961537
PRKAA2,FGF18,0.999961603
PDGFB,FGF3,0.99996161
MAP4K4,RELA,0.999961614
BIRC3,MAPK1,0.999961621
RELB,GAS2,0.999961675
MAP2K2,IL12B,0.999961682
PIM1,CAPN1,0.999961737
CSNK1D,PRKCA,0.999961741
MAPK8,CSNK1D,0.999961746
RPS6KA1,BAD,0.999961754
AIFM1,ROCK1,0.999961761
BIRC2,ACIN1,0.999961779
MAP2K3,MAPK7,0.999961791
MAPK3,PRKCA,0.999961792
IL6,PLCG2,0.999961805
MAP3K14,FGF9,0.999961821
IGF2,RRAS,0.99996184
HRAS,CAPNS1,0.999961842
BIRC3,CDC2,0.999961847
RELA,PRPF4B,0.999961853
MAP2K7,SPTAN1,0.999961856
NFKB1,MAPK7,0.999961868
KRAS,PARP1,0.999961915
CAPN2,LMNA,0.999961932
AKT2,FGF18,0.999961948
FGF2,CAPN7,0.999961965
BRAF,HIPK1,0.999961976
MAPK1,ACIN1,0.999962
MAP3K9,FGF17,0.999962013
AIFM1,CAPN6,0.99996202
GRK4,DIABLO,0.999962041
BAX,FGF21,0.999962115
PIM1,CAPN7,0.999962153
PAK1,FGF13,0.999962159
NAIP,FGF18,0.999962167
MAP2K4,MAP2K6,0.99996217
PIM1,FGF12,0.999962201
FGF13,DIABLO,0.999962207
MAP2K3,IL3,0.999962208
PRKCA,DIABLO,0.999962213
CSNK1A1,AIFM1,0.999962238
DYRK1A,BAD,0.999962296
IKBKB,BCL2,0.999962302
DYRK1A,PLCG2,0.999962323
ARAF,MAP2K3,0.999962327
PRKCH,ENDOG,0.999962361
PRKX,CAPN2,0.999962367
CHUK,FGF12,0.999962386
MAP2K2,MAPK9,0.999962386
IL5,CAPN1,0.999962406
TGFB1,DIABLO,0.99996241
IKBKB,PDGFB,0.999962432
IRAK1,CASP9,0.999962444
RELB,PRKCQ,0.99996248
LIMK2,HRAS,0.999962519
CDK4,MAP2K6,0.999962528
ACVR2A,MAP2K3,0.999962561
IFNA1,CYCS,0.999962584
TP53,IL12A,0.999962607
FGF13,MRAS,0.999962634
PRKAA2,CASP6,0.999962637
MAP2K6,CAPN7,0.999962652
IKBKG,PRKCQ,0.999962674
FGF17,PARP1,0.999962677
LIMK2,MAP3K9,0.999962681
IRAK1,IGF1,0.999962709
IKBKE,PRKCD,0.999962722
FGF16,HRAS,0.999962736
PLK1,CASP9,0.999962816
IKBKB,RRAS2,0.999962833
RAF1,CAPN2,0.999962864
IGF1,PLCG2,0.999962944
IL12A,CAPN3,0.999962972
PDGFA,RRAS2,0.999962996
DIABLO,APAF1,0.999963001
MAP3K6,PAK7,0.999963007
IL4,CASP9,0.99996302
GRK4,GRK5,0.999963025
RRAS,GAS2,0.999963066
IKBKG,FGF21,0.999963191
PDGFB,IL2,0.9999632
PAK2,IL10,0.999963211
IKBKE,PAK2,0.999963261
IL3,PRKCA,0.999963261
PRPF4B,CAPN2,0.999963265
PRKCD,CAPN7,0.99996327
RELA,HIPK1,0.999963374
CDK6,KRAS,0.999963417
TP53,PAK2,0.999963434
MAP3K14,AKT2,0.999963437
MAP3K5,BCL2,0.999963485
XIAP,FGF8,0.999963538
NAIP,LIMK1,0.999963544
BIRC2,MAP2K3,0.999963596
CSNK1A1,RPS6KA1,0.999963619
CDK5,TGFB1,0.999963622
MAPK1,FGF7,0.999963624
EGF,AKT2,0.999963637
CSNK1D,CASP9,0.999963667
LIMK1,PRKAA1,0.999963696
BIRC2,CASP6,0.999963702
TGFA,IL8,0.999963711
EGF,LIMK2,0.999963714
CDK6,FGF22,0.999963722
CAPN3,CAPN7,0.999963733
IRAK1,FGF12,0.999963759
IKBKG,APAF1,0.999963803
CSNK1A1,IL12A,0.999963803
FGF2,FGF16,0.999963808
REL,SGK1,0.999963815
CDK5,MAK,0.999963819
EGF,IL13,0.999963832
MAPK8,MAPK6,0.99996386
PRKAA1,CAPN5,0.999963861
CDK5,FGF23,0.999963891
ACVR2A,CAPN10,0.999963925
LIMK2,CASP3,0.999963947
IL4,RRAS,0.999963999
TP53,MAP3K9,0.999964035
PRKCE,RPS6KA1,0.999964052
EGF,CAPN2,0.999964067
IL10,PLCG2,0.999964086
BRAF,CASP9,0.99996411
FGF6,FGF7,0.999964131
MAK,RPS6KA1,0.999964136
CHUK,LIMK1,0.999964141
FGF13,CAPN3,0.99996417
CASP9,SPTAN1,0.999964178
MAPK9,CAPN5,0.999964188
XIAP,FGF17,0.999964201
MRAS,LMNA,0.999964238
MAP3K5,FGF14,0.999964307
CASP3,CAPNS1,0.999964308
BIRC2,FGF22,0.999964325
PKN1,IFNA1,0.999964336
IKBKE,BCL2,0.999964341
CSNK1A1,MAP2K1,0.999964352
HIPK1,IL2,0.999964352
MAP3K6,IL3,0.999964355
IRAK1,RAF1,0.999964368
PRPF4B,ACIN1,0.999964415
PRKCQ,IFNA1,0.99996452
BRAF,PAK2,0.999964528
ACVR2A,IL8,0.99996455
NFKB1,MAP2K6,0.999964554
CHUK,PKN1,0.999964584
BRAF,MAP2K3,0.99996459
CDK7,IL7,0.99996459
FGF13,CAPN1,0.999964599
PRKCQ,ROCK1,0.999964619
MAPK1,ENDOG,0.999964638
NAIP,PAK2,0.999964646
MAP2K3,BCL2L1,0.999964702
IKBKB,MAP2K1,0.999964719
LIMK2,IL1B,0.999964739
LIMK1,PLCG1,0.999964755
HRAS,RRAS,0.999964768
AKT2,MAP3K9,0.999964778
MAPK8,AIFM1,0.999964781
LIMK1,MAPK3,0.999964813
PAK1,IL11,0.999964817
DYRK1A,TGFA,0.99996482
FGF13,DFFB,0.999964842
MAP2K2,LMNA,0.999964853
MAP2K6,FGF20,0.999964855
IL10,CASP7,0.99996486
RPS6KA1,ROCK1,0.999964899
IL4,PLCG2,0.999964921
RELB,NFKB1,0.999964924
AKT2,EIF2AK2,0.999964926
FGF17,PRKCA,0.999964951
MAPK7,APAF1,0.999965035
MAPK6,CAPN6,0.999965062
XIAP,HRAS,0.999965064
MAP2K4,PRKCD,0.999965076
BRAF,PRKAA1,0.999965123
IKBKB,PCTK3,0.999965141
HRAS,MRAS,0.999965145
FGF20,CAPN10,0.999965162
TTK,FGF17,0.999965186
SGK1,CAPNS1,0.999965195
MAP3K9,PAK7,0.999965263
IKBKE,FGF3,0.999965268
MAP4K4,FGF13,0.999965281
PIM1,ROCK1,0.999965285
CDK6,CAPN1,0.99996531
CDK4,IL9,0.999965316
PRKAA1,FGF12,0.999965376
MAP3K9,IL13,0.999965397
EIF2AK2,GRK5,0.999965407
MAP3K8,FGF23,0.999965408
CSNK1A1,CASP3,0.999965436
GRK5,FGF5,0.999965437
IKBKE,GRK4,0.99996546
PRKCE,TGFB1,0.999965462
PLCG2,CASP7,0.99996548
MAK,MAP2K3,0.999965484
MAP3K5,ACVR2A,0.999965493
FGF17,AIFM1,0.999965525
NFKB2,ACVR2A,0.999965551
MAPK7,NRAS,0.99996558
EGF,IL5,0.999965601
NRAS,CAPN9,0.999965626
ARAF,LMNA,0.99996563
LIMK2,CASP6,0.999965651
TP53,PRKCA,0.999965657
CDK5,MAPK7,0.999965668
ARAF,BAK1,0.999965691
GRK4,PIM1,0.999965695
CDK6,MAP3K8,0.999965704
FGF12,CYCS,0.999965745
APAF1,CAPN2,0.999965756
IL7,DFFA,0.999965781
CDK6,IL1A,0.999965783
RRAS2,BAK1,0.999965802
PKN1,IL2,0.99996582
MAP2K7,IRAK1,0.999965865
PRKCQ,ENDOG,0.99996587
RELA,PARP1,0.99996587
MAPK7,CAPN7,0.999965871
IL8,PARP1,0.999965886
XIAP,IL6,0.999966009
MAP2K6,IL6,0.999966056
DYRK1A,PIM1,0.999966066
FGF16,CAPN3,0.999966071
PAK1,NGF,0.999966093
PDGFB,KRAS,0.999966097
CSNK1D,PLCG1,0.999966111
IKBKG,LIMK1,0.999966121
RPS6KA1,CAPN2,0.999966126
IKBKG,FGF2,0.999966136
RELA,PLK1,0.999966147
FGF23,IL1A,0.999966163
CSNK1A1,MAP3K9,0.999966166
GRK6,IL1B,0.999966166
EIF2AK2,ROCK1,0.999966172
BRAF,DIABLO,0.999966173
EIF2AK2,IL10,0.999966204
MAP3K5,MAPK6,0.999966271
IL1A,SPTAN1,0.999966284
IKBKB,CASP3,0.999966301
ACVR2A,NEK2,0.999966308
NFKB1,AIFM1,0.99996637
MAP2K1,BAK1,0.999966423
MAPK3,PLCG2,0.999966459
FGF3,RRAS,0.999966465
ARAF,PDGFB,0.999966502
REL,BIRC3,0.999966506
LIMK2,LMNA,0.999966518
FGF7,IGF2,0.999966554
FGF2,IL4,0.999966561
NFKB1,PRKCD,0.999966579
TTK,CAPN6,0.9999666
BAX,MAP3K6,0.999966603
CSNK1A1,IL2,0.999966664
PLCG2,CAPN7,0.99996667
FGF1,PRKCA,0.999966706
IL3,CAPNS1,0.999966741
HIPK1,FGF8,0.999966753
BIRC2,EGF,0.999966785
FGF2,BAD,0.999966806
NFKB2,PARP1,0.999966809
DYRK1A,PKN1,0.99996682
HRAS,CAPN3,0.999966822
LIMK1,IL13,0.99996684
MAPK3,PRKX,0.999966882
MAP3K6,IL1B,0.999966895
TTK,NGF,0.9999669
EIF2AK2,MAP2K3,0.999967039
PLCG2,ROCK1,0.999967042
PRKAA2,IL5,0.999967059
FGF14,ROCK1,0.999967069
AIFM1,CAPN2,0.99996707
EGF,FGF1,0.999967131
CSNK1A1,TTK,0.999967138
CDK2,IL8,0.999967151
MAPK6,FGF3,0.999967182
TTK,FGF20,0.9999672
ACVR2A,PRKCQ,0.999967219
FGF18,RAF1,0.999967224
BCL2,PRKX,0.999967246
HIPK1,RAF1,0.999967249
EGF,PLCG1,0.999967286
APAF1,PARP1,0.999967298
MAP3K6,IL13,0.999967303
DMPK,FGF12,0.99996733
FGF14,APAF1,0.999967384
FGF2,IFNB1,0.999967433
MAP3K5,EGF,0.999967435
PDGFA,TGFB1,0.999967442
BIRC2,PDGFB,0.999967451
IKBKE,TGFA,0.999967461
IKBKG,CAPNS1,0.999967476
TTK,IL9,0.999967501
PIM1,PRKX,0.999967525
PDGFA,FGF13,0.999967579
BRAF,CAPNS1,0.999967583
PAK1,IL2,0.999967591
PRKCH,IL12B,0.999967594
BCL2,PRKCD,0.999967601
IL9,IL12B,0.999967613
PDGFB,IL13,0.999967615
PDGFA,CAPN7,0.999967615
CSNK1D,ENDOG,0.999967624
NRAS,GAS2,0.999967635
AKT2,CASP3,0.999967637
BIRC3,HRAS,0.999967654
PRKCD,IL11,0.999967658
MAP3K14,CASP7,0.99996767
HIPK1,PRKCQ,0.999967676
MAP2K3,PRKAA2,0.999967697
CAPN11,SPTAN1,0.999967709
LIMK2,FGF12,0.999967719
BIRC3,IRAK1,0.999967796
BCL2,PRKCA,0.999967803
MAP2K6,KRAS,0.999967815
FGF3,IL10,0.999967848
GRK6,MAP2K2,0.999967862
CSNK1A1,PAK2,0.999967888
CSNK1A1,CAPN7,0.999967893
DAPK1,ENDOG,0.999967896
IL4,CAPN1,0.999967929
IKBKG,IL7,0.999967941
RELA,FGF7,0.999967978
BAX,DFFA,0.999967978
IKBKE,MAP2K6,0.999967989
LIMK2,FGF14,0.99996799
MAPK3,CASP7,0.999968054
IL13,HRAS,0.999968097
BIRC3,IL12A,0.999968099
PRKCE,CAPN1,0.999968111
ACVR2A,ROCK1,0.999968115
MAP3K9,TGFB1,0.999968115
BAX,IL6,0.999968138
AIFM1,CAPN10,0.999968182
GRK5,IL9,0.999968184
IL5,CYCS,0.999968209
DMPK,BAD,0.999968223
GRK5,BAD,0.99996826
MAP3K14,IL12B,0.999968278
BRAF,CDK4,0.999968279
IKBKE,IL6,0.999968329
FGF12,NRAS,0.999968342
REL,CASP9,0.999968347
NFKB2,CDC2,0.99996836
BAX,DFFB,0.999968387
DMPK,CASP9,0.999968388
CSNK1D,CAPNS1,0.999968395
REL,CAPN2,0.999968418
IL8,SPTAN1,0.999968461
GRK5,HRAS,0.999968496
MAP2K4,MAPK6,0.999968517
DMPK,CAPN3,0.999968555
DAPK1,IL2,0.999968578
BIRC3,FGF18,0.999968608
AKT2,MAK,0.999968635
FGF7,IL8,0.999968763
FGF9,DFFA,0.999968766
PRKCA,CAPN1,0.99996877
CSNK1D,IL11,0.99996881
RELB,DIABLO,0.999968832
HIPK1,AIFM1,0.999968835
EGF,CAPNS1,0.999968839
RELA,SPTAN1,0.999968865
TGFB1,CAPN6,0.999968865
PRKAA1,PRKCH,0.999968873
CDK7,CAPN2,0.999968898
SGK1,FGF23,0.999968911
MAP3K8,MRAS,0.999968932
MAPK8,PDGFB,0.999968932
ARAF,MAPK7,0.999968982
MAPK6,FGF17,0.999968999
DYRK1A,ENDOG,0.999969003
FGF6,LMNA,0.999969007
NFKB1,ROCK1,0.99996902
PRKCA,BCL2L1,0.999969032
IGF1,GAS2,0.999969044
BAX,MAP2K7,0.999969052
BAX,FGF8,0.999969058
EGF,MAPK7,0.999969062
HIPK1,NGF,0.999969099
PRKCQ,CAPN10,0.999969126
FGF2,CAPN11,0.999969133
FGF20,BAK1,0.999969157
TP53,GAS2,0.99996916
FGF13,PLCG1,0.999969162
IL2,BAK1,0.999969172
IL13,CAPN1,0.999969222
CDK5,PIM1,0.999969258
FGF9,LMNA,0.999969259
EGF,IFNA1,0.999969259
PKN1,FGF17,0.999969267
MAP2K7,DIABLO,0.999969275
PLCG1,PARP1,0.999969288
MAP3K14,CSNK1A1,0.999969295
MAP3K9,IL8,0.99996938
CSNK1D,FGF17,0.99996939
IKBKE,MAPK3,0.999969433
PDGFA,IL7,0.999969446
FGF3,DFFA,0.999969459
CASP7,LMNA,0.999969461
ARAF,IL8,0.999969464
RAF1,PARP1,0.999969508
FGF21,IL6,0.999969554
CDC2,GRK4,0.999969577
MAP2K4,MAP3K9,0.999969607
FGF1,FGF7,0.999969613
DMPK,MAP2K3,0.999969664
PDGFB,RAF1,0.99996969
LIMK1,MAP2K6,0.999969692
FGF12,IL12B,0.999969699
BIRC3,IL4,0.999969712
BCL2,MAPK1,0.999969731
CDK2,MAP2K3,0.999969808
MAPK7,PRPF4B,0.999969815
BIRC3,MAPK8,0.999969819
DIABLO,CAPNS1,0.999969822
MAP3K8,IL5,0.999969844
IL4,BCL2L1,0.999969868
IL10,AIFM1,0.999969875
TTK,IL10,0.999969879
FGF18,IL5,0.999969902
CDK4,CASP7,0.999969904
MAP2K6,CAPN11,0.99996995
CSNK1D,CAPN10,0.99997001
NFKB2,ACIN1,0.999970016
CASP7,CAPN2,0.999970065
ACVR2A,GAS2,0.999970065
TP53,MAP3K8,0.999970066
NAIP,MAPK6,0.99997007
FGF5,MRAS,0.99997007
MAK,PARP1,0.999970071
TGFA,CAPN5,0.99997008
IL11,IFNA1,0.999970092
LIMK1,FGF8,0.99997011
HRAS,CAPN10,0.999970146
PIM1,PRKAA2,0.999970219
CDC2,ENDOG,0.999970244
DMPK,FGF13,0.999970266
MAPK6,ROCK1,0.999970266
REL,PRKCH,0.999970267
FGF6,CAPN1,0.999970272
MAP3K9,CAPN2,0.999970296
MAPK3,FGF22,0.9999703
MAPK7,PDGFA,0.999970318
BIRC2,CDK2,0.999970345
CASP7,CAPN1,0.999970371
CDK4,KRAS,0.999970404
BAX,BAD,0.999970437
IL6,CASP3,0.999970451
IFNG,BAK1,0.99997049
DAPK1,MAP2K1,0.999970562
BRAF,PAK1,0.999970567
SGK1,RRAS2,0.999970579
BCL2,EIF2AK2,0.999970584
FGF2,IGF2,0.999970585
PRKCQ,CASP7,0.999970588
IL7,CASP6,0.999970591
MAP2K6,DFFB,0.999970598
MAPK7,DIABLO,0.999970603
GRK5,IL5,0.999970618
PRKCE,CASP9,0.99997062
BCL2,TGFA,0.99997062
BAX,IL1A,0.999970632
IL8,RRAS,0.999970638
SGK1,MRAS,0.99997068
IRAK1,APAF1,0.999970696
FGF12,RPS6KA1,0.999970702
MAP2K4,BCL2L1,0.999970706
MAP3K5,PDGFB,0.999970718
ACVR2A,MAPK3,0.999970725
MAPK3,IL12A,0.999970726
